name,address,city_hint,phone,website,rating,reviews,google_maps,source_file
Tierarztpraxis Hamburg Horn,Rennbahnstraße 30c,hamburg,040 6554649,https://www.tierarzt-hamburg-horn.de/kontakt.html,4.3,(15),https://www.google.com/maps/place/Tierarztpraxis+Hamburg+Horn/data=!4m7!3m6!1s0x47b18c142f38083b:0xc514bf43aa2554ca!8m2!3d53.5538621!4d10.0863753!16s%2Fg%2F11gjmsb_hh!19sChIJOwg4LxSMsUcRylQlqkO_FMU?authuser=0&hl=en&rclk=1,hamburg.csv
Tierarztpraxis Hamburg-West,Langelohstraße 134,hamburg,040 87082665,https://tierarzt-hhwest-de.jimdofree.com/service/,3.9,(147),https://www.google.com/maps/place/Tierarztpraxis+Hamburg-West/data=!4m7!3m6!1s0x47b1841348378ef3:0x257cf9cea96b0bb3!8m2!3d53.5711383!4d9.8471609!16s%2Fg%2F1tftdcqb!19sChIJ8443SBOEsUcRswtrqc75fCU?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Tierarztpraxis Hamburg-West,Langelohstraße 134,hamburg,040 87082665,https://tierarzt-hhwest-de.jimdofree.com/service/,3.9,(147),https://www.google.com/maps/place/Tierarztpraxis+Hamburg-West/data=!4m7!3m6!1s0x47b1841348378ef3:0x257cf9cea96b0bb3!8m2!3d53.5711383!4d9.8471609!16s%2Fg%2F1tftdcqb!19sChIJ8443SBOEsUcRswtrqc75fCU?authuser=0&hl=en&rclk=1,hamburg.csv
Tierarztpraxis Marc-Niklas Klingberg,Wasmannstraße 26,hamburg,040 63940691,http://www.tierarztpraxis-klingberg.de/,4.7,(291),https://www.google.com/maps/place/Tierarztpraxis+Marc-Niklas+Klingberg/data=!4m7!3m6!1s0x47b18928e45f51fb:0xe0f6b04d07e20916!8m2!3d53.5959696!4d10.0386941!16s%2Fg%2F1tplpc7z!19sChIJ-1Ff5CiJsUcRFgniB02w9uA?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Tierarztpraxis Marc-Niklas Klingberg,Wasmannstraße 26,hamburg,040 63940691,http://www.tierarztpraxis-klingberg.de/,4.7,(291),https://www.google.com/maps/place/Tierarztpraxis+Marc-Niklas+Klingberg/data=!4m7!3m6!1s0x47b18928e45f51fb:0xe0f6b04d07e20916!8m2!3d53.5959696!4d10.0386941!16s%2Fg%2F1tplpc7z!19sChIJ-1Ff5CiJsUcRFgniB02w9uA?authuser=0&hl=en&rclk=1,hamburg.csv
Tierarztpraxis Ottensen,Große Brunnenstraße 139,hamburg,040 393029,http://www.tierarztpraxis-ottensen.de/,4.6,(215),https://www.google.com/maps/place/Tierarztpraxis+Ottensen/data=!4m7!3m6!1s0x47b18590c5644753:0x4996be8c00a0a5c2!8m2!3d53.5554774!4d9.9209326!16s%2Fg%2F1td57p0f!19sChIJU0dkxZCFsUcRwqWgAIy-lkk?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Tierarztpraxis Ottensen,Große Brunnenstraße 139,hamburg,040 393029,http://www.tierarztpraxis-ottensen.de/,4.6,(215),https://www.google.com/maps/place/Tierarztpraxis+Ottensen/data=!4m7!3m6!1s0x47b18590c5644753:0x4996be8c00a0a5c2!8m2!3d53.5554774!4d9.9209326!16s%2Fg%2F1td57p0f!19sChIJU0dkxZCFsUcRwqWgAIy-lkk?authuser=0&hl=en&rclk=1,hamburg.csv
Tierarztpraxis Uwe Tiedemann,Goethestraße 10 A,hamburg,04131 47616,http://www.vetsnake.de/,4.8,(56),https://www.google.com/maps/place/Tierarztpraxis+Uwe+Tiedemann/data=!4m7!3m6!1s0x47b1dc32ba4a2eab:0x19bae27c6149c97e!8m2!3d53.2379112!4d10.4085159!16s%2Fg%2F11d_tz2xt3!19sChIJqy5KujLcsUcRfslJYXziuhk?authuser=0&hl=en&rclk=1,hamburg.csv
Tierarztpraxis am Millerntor - Karen Voelkel,31 Budapester Straße,hamburg,040 434001,https://www.google.com/aclk?sa=L&ai=DChsSEwiksKbfkdmRAxX1poMHHUCZGEoYACICCAEQARoCZWY&co=1&ase=2&gclid=CjwKCAiA3rPKBhBZEiwAhPNFQKohTtd--ZOSM8DXrGH61_WQLQukLHNKIpcwr0g6_wCpc3wwSADfBRoCflcQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_2GyKupLiDHQEkt7SRd3MNdWFA2Mg&adurl&q&ctype=99&nis=6,3.8,(183),https://www.google.com/maps/place/Tierarztpraxis+am+Millerntor+-+Karen+Voelkel/data=!4m7!3m6!1s0x47b18f6c3e7cf873:0x48cf6329c4789b55!8m2!3d53.553766!4d9.964839!16s%2Fg%2F1tfrftzn!19sChIJc_h8PmyPsUcRVZt4xCljz0g?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Tierarztpraxis am Millerntor - Karen Voelkel,Budapester Str. 31,hamburg,040 434001,http://www.tierarztpraxis-am-millerntor.de/,3.8,(183),https://www.google.com/maps/place/Tierarztpraxis+am+Millerntor+-+Karen+Voelkel/data=!4m7!3m6!1s0x47b18f6c3e7cf873:0x48cf6329c4789b55!8m2!3d53.5537665!4d9.9648394!16s%2Fg%2F1tfrftzn!19sChIJc_h8PmyPsUcRVZt4xCljz0g?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Tierarztpraxis am Millerntor - Karen Voelkel,Budapester Str. 31,hamburg,040 434001,http://www.tierarztpraxis-am-millerntor.de/,3.8,(183),https://www.google.com/maps/place/Tierarztpraxis+am+Millerntor+-+Karen+Voelkel/data=!4m7!3m6!1s0x47b18f6c3e7cf873:0x48cf6329c4789b55!8m2!3d53.5537665!4d9.9648394!16s%2Fg%2F1tfrftzn!19sChIJc_h8PmyPsUcRVZt4xCljz0g?authuser=0&hl=en&rclk=1,hamburg.csv
Tierklinik Lüneburg,Stadtkoppel 5c - 9,hamburg,04131 55125,http://www.tierklinik-lueneburg.de/,4.4,"(2,238)",https://www.google.com/maps/place/Tierklinik+L%C3%BCneburg/data=!4m7!3m6!1s0x47b1de6f67fc1581:0x89495beb01798ba5!8m2!3d53.2465365!4d10.4491745!16s%2Fg%2F1q5gjd6m9!19sChIJgRX8Z2_esUcRpYt5AetbSYk?authuser=0&hl=en&rclk=1,hamburg.csv
Tiermedizin am Rothenbaum Deckena & Dr. Elsner GmbH,Rothenbaumchaussee 195,hamburg,040 451772,https://www.hh-tierarzt.de/,4.4,(298),https://www.google.com/maps/place/Tiermedizin+am+Rothenbaum+Deckena+%26+Dr.+Elsner+GmbH/data=!4m7!3m6!1s0x47b18f33709a0793:0x7b39c0ae613ecc54!8m2!3d53.5782865!4d9.9884415!16s%2Fg%2F1tdq9n0m!19sChIJkweacDOPsUcRVMw-Ya7AOXs?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Tiermedizin am Rothenbaum Deckena & Dr. Elsner GmbH,Rothenbaumchaussee 195,hamburg,040 451772,https://www.hh-tierarzt.de/,4.4,(298),https://www.google.com/maps/place/Tiermedizin+am+Rothenbaum+Deckena+%26+Dr.+Elsner+GmbH/data=!4m7!3m6!1s0x47b18f33709a0793:0x7b39c0ae613ecc54!8m2!3d53.5782865!4d9.9884415!16s%2Fg%2F1tdq9n0m!19sChIJkweacDOPsUcRVMw-Ya7AOXs?authuser=0&hl=en&rclk=1,hamburg.csv
Tierärzte IVC Evidensia GmbH - AHM Kleintierzentrum Merkurpark,Merkurring 50,hamburg,040 46861800,http://www.kleintierzentrum-merkurpark.de/,4.4,(523),https://www.google.com/maps/place/Tier%C3%A4rzte+IVC+Evidensia+GmbH+-+AHM+Kleintierzentrum+Merkurpark/data=!4m7!3m6!1s0x47b18b2629436757:0xf7d907f1fb204b40!8m2!3d53.6044377!4d10.1856666!16s%2Fg%2F1tcxhtw_!19sChIJV2dDKSaLsUcRQEsg-_EH2fc?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Tierärzte IVC Evidensia GmbH - AHM Kleintierzentrum Merkurpark,Merkurring 50,hamburg,040 46861800,http://www.kleintierzentrum-merkurpark.de/,4.4,(523),https://www.google.com/maps/place/Tier%C3%A4rzte+IVC+Evidensia+GmbH+-+AHM+Kleintierzentrum+Merkurpark/data=!4m7!3m6!1s0x47b18b2629436757:0xf7d907f1fb204b40!8m2!3d53.6044377!4d10.1856666!16s%2Fg%2F1tcxhtw_!19sChIJV2dDKSaLsUcRQEsg-_EH2fc?authuser=0&hl=en&rclk=1,hamburg.csv
Tierärztekammer Hamburg,Sternstraße 106,hamburg,040 4391623,https://www.tieraerztekammer-hamburg.de/,1.6,(14),https://www.google.com/maps/place/Tier%C3%A4rztekammer+Hamburg/data=!4m7!3m6!1s0x47b18f41eaed4165:0x31639ab6aaded73e!8m2!3d53.561729!4d9.9679142!16s%2Fg%2F1trvkh94!19sChIJZUHt6kGPsUcRPtfeqraaYzE?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Tierärztekammer Hamburg,Sternstraße 106,hamburg,040 4391623,https://www.tieraerztekammer-hamburg.de/,1.6,(14),https://www.google.com/maps/place/Tier%C3%A4rztekammer+Hamburg/data=!4m7!3m6!1s0x47b18f41eaed4165:0x31639ab6aaded73e!8m2!3d53.561729!4d9.9679142!16s%2Fg%2F1trvkh94!19sChIJZUHt6kGPsUcRPtfeqraaYzE?authuser=0&hl=en&rclk=1,hamburg.csv
Tierärztlicher Notfalldienst - in der HAFENCITY- jeden Tag am selben Ort,Baakenallee 90/EG,hamburg,0171 9984976,https://tierarzt-notdienst-hamburg.com/,4.6,(18),https://www.google.com/maps/place/Tier%C3%A4rztlicher+Notfalldienst+-+in+der+HAFENCITY-+jeden+Tag+am+selben+Ort/data=!4m7!3m6!1s0x47b18f89e4c1fc05:0xa777d06c300625b1!8m2!3d53.5366587!4d10.0169295!16s%2Fg%2F11j53d341_!19sChIJBfzB5ImPsUcRsSUGMGzQd6c?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Tierärztlicher Notfalldienst - in der HAFENCITY- jeden Tag am selben Ort,Baakenallee 90/EG,hamburg,0171 9984976,https://tierarzt-notdienst-hamburg.com/,4.6,(18),https://www.google.com/maps/place/Tier%C3%A4rztlicher+Notfalldienst+-+in+der+HAFENCITY-+jeden+Tag+am+selben+Ort/data=!4m7!3m6!1s0x47b18f89e4c1fc05:0xa777d06c300625b1!8m2!3d53.5366587!4d10.0169295!16s%2Fg%2F11j53d341_!19sChIJBfzB5ImPsUcRsSUGMGzQd6c?authuser=0&hl=en&rclk=1,hamburg.csv
Veterinary clinic in Alstertal,Stadtbahnstraße 34,hamburg,040 63311311,http://www.tierklinik-im-alstertal.de/,4.6,(583),https://www.google.com/maps/place/Veterinary+clinic+in+Alstertal/data=!4m7!3m6!1s0x47b18a014fac5c75:0xd9f43ec3dc91e0c6!8m2!3d53.6536079!4d10.1052339!16s%2Fg%2F1tkf004k!19sChIJdVysTwGKsUcRxuCR3MM-9Nk?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Veterinary clinic in Alstertal,Stadtbahnstraße 34,hamburg,040 63311311,http://www.tierklinik-im-alstertal.de/,4.6,(583),https://www.google.com/maps/place/Veterinary+clinic+in+Alstertal/data=!4m7!3m6!1s0x47b18a014fac5c75:0xd9f43ec3dc91e0c6!8m2!3d53.6536079!4d10.1052339!16s%2Fg%2F1tkf004k!19sChIJdVysTwGKsUcRxuCR3MM-9Nk?authuser=0&hl=en&rclk=1,hamburg.csv
Veterinary practice Altona - Veterinarian Hamburg Altona,Am Felde 28,hamburg,040 3809648,http://www.tierarzt-hh-altona.de/,4.7,(459),https://www.google.com/maps/place/Veterinary+practice+Altona+-+Veterinarian+Hamburg+Altona/data=!4m7!3m6!1s0x47b185868ebb3733:0x11de9714ec5a4657!8m2!3d53.5493173!4d9.9328234!16s%2Fg%2F11bw2193jb!19sChIJMze7joaFsUcRV0Za7BSX3hE?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Veterinary practice Altona - Veterinarian Hamburg Altona,Am Felde 28,hamburg,040 3809648,http://www.tierarzt-hh-altona.de/,4.7,(459),https://www.google.com/maps/place/Veterinary+practice+Altona+-+Veterinarian+Hamburg+Altona/data=!4m7!3m6!1s0x47b185868ebb3733:0x11de9714ec5a4657!8m2!3d53.5493173!4d9.9328234!16s%2Fg%2F11bw2193jb!19sChIJMze7joaFsUcRV0Za7BSX3hE?authuser=0&hl=en&rclk=1,hamburg.csv
Veterinary practice Fuhlsbüttel Nord,Flughafenstr. 81,hamburg,040 5535702,http://www.tierarzt-langenhorn.de/,4.7,(207),https://www.google.com/maps/place/Veterinary+practice+Fuhlsb%C3%BCttel+Nord/data=!4m7!3m6!1s0x47b1884c0f8f4025:0x37a447569b5df391!8m2!3d53.6404111!4d10.0189209!16s%2Fg%2F1wrtbxrc!19sChIJJUCPD0yIsUcRkfNdm1ZHpDc?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Veterinary practice Fuhlsbüttel Nord,Flughafenstr. 81,hamburg,040 5535702,http://www.tierarzt-langenhorn.de/,4.7,(207),https://www.google.com/maps/place/Veterinary+practice+Fuhlsb%C3%BCttel+Nord/data=!4m7!3m6!1s0x47b1884c0f8f4025:0x37a447569b5df391!8m2!3d53.6404111!4d10.0189209!16s%2Fg%2F1wrtbxrc!19sChIJJUCPD0yIsUcRkfNdm1ZHpDc?authuser=0&hl=en&rclk=1,hamburg.csv
"Vetzentrum Hafencity, Tierarzt Hamburg Innenstadt",Baakenallee 90,hamburg,0171 9984976,http://www.vetzentrum-hafencity.de/,3.9,(115),"https://www.google.com/maps/place/Vetzentrum+Hafencity,+Tierarzt+Hamburg+Innenstadt/data=!4m7!3m6!1s0x47b18ff088c9cc01:0x133671a145d4d220!8m2!3d53.5365016!4d10.0168679!16s%2Fg%2F11h_bvgk5s!19sChIJAczJiPCPsUcRINLURaFxNhM?authuser=0&hl=en&rclk=1",hamburg english speaking.csv
"Vetzentrum Hafencity, Tierarzt Hamburg Innenstadt",Baakenallee 90,hamburg,0171 9984976,http://www.vetzentrum-hafencity.de/,3.9,(115),"https://www.google.com/maps/place/Vetzentrum+Hafencity,+Tierarzt+Hamburg+Innenstadt/data=!4m7!3m6!1s0x47b18ff088c9cc01:0x133671a145d4d220!8m2!3d53.5365016!4d10.0168679!16s%2Fg%2F11h_bvgk5s!19sChIJAczJiPCPsUcRINLURaFxNhM?authuser=0&hl=en&rclk=1",hamburg.csv
Westphalen St. Dr.med.vet.,Beethovenstraße 62,hamburg,040 297122,http://www.tierarzt-beethovenstrasse.de/,4.8,(355),https://www.google.com/maps/place/Westphalen+St.+Dr.med.vet./data=!4m7!3m6!1s0x4163bb5acfbfebe9:0x4cae056c491f36c9!8m2!3d53.5787884!4d10.030583!16s%2Fg%2F11b6hzqsjn!19sChIJ6eu_z1q7Y0ERyTYfSWwFrkw?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Westphalen St. Dr.med.vet.,Beethovenstraße 62,hamburg,040 297122,http://www.tierarzt-beethovenstrasse.de/,4.8,(355),https://www.google.com/maps/place/Westphalen+St.+Dr.med.vet./data=!4m7!3m6!1s0x4163bb5acfbfebe9:0x4cae056c491f36c9!8m2!3d53.5787884!4d10.030583!16s%2Fg%2F11b6hzqsjn!19sChIJ6eu_z1q7Y0ERyTYfSWwFrkw?authuser=0&hl=en&rclk=1,hamburg.csv
Zentrum für Tierzahnheilkunde Hamburg,Baakenallee 90,hamburg,0171 9984976,http://www.tierzahnheilkunde-hamburg.de/,4.1,(31),https://www.google.com/maps/place/Zentrum+f%C3%BCr+Tierzahnheilkunde+Hamburg/data=!4m7!3m6!1s0x47b18f257a8ac957:0xce095355031afe43!8m2!3d53.5366028!4d10.0169349!16s%2Fg%2F11cs3p3nj_!19sChIJV8mKeiWPsUcRQ_4aA1VTCc4?authuser=0&hl=en&rclk=1,hamburg english speaking.csv
Zentrum für Tierzahnheilkunde Hamburg,Baakenallee 90,hamburg,0171 9984976,http://www.tierzahnheilkunde-hamburg.de/,4.1,(31),https://www.google.com/maps/place/Zentrum+f%C3%BCr+Tierzahnheilkunde+Hamburg/data=!4m7!3m6!1s0x47b18f257a8ac957:0xce095355031afe43!8m2!3d53.5366028!4d10.0169349!16s%2Fg%2F11cs3p3nj_!19sChIJV8mKeiWPsUcRQ_4aA1VTCc4?authuser=0&hl=en&rclk=1,hamburg.csv
Dr. Andrea Hollmann,Agnesstraße 61,munich,089 1234663,https://www.tierarztpraxis-hollmann.de/,4.7,(167),https://www.google.com/maps/place/Dr.+Andrea+Hollmann/data=!4m7!3m6!1s0x479e75de512f1325:0x5000b0c2f61b4581!8m2!3d48.158373!4d11.5613183!16s%2Fg%2F1vk6y682!19sChIJJRMvUd51nkcRgUUb9sKwAFA?authuser=0&hl=en&rclk=1,munich.csv
Dr. Anna Draschka,Fürstenrieder Str. 217,munich,089 72402492,https://tierarzt-hadern.de/,4.8,(408),https://www.google.com/maps/place/Dr.+Anna+Draschka/data=!4m7!3m6!1s0x479dd8f31b3e0e8b:0x4a8f1794d1fbe2ef!8m2!3d48.1167427!4d11.5027985!16s%2Fg%2F1tdp8m06!19sChIJiw4-G_PYnUcR7-L70ZQXj0o?authuser=0&hl=en&rclk=1,munich.csv
"Dr. Christine Gabel, Tierärztin für Augenheilkunde",Küchelstraße 14,munich,089 72449244,http://www.tieraugenarzt-praxis.de/,5.0,(59),"https://www.google.com/maps/place/Dr.+Christine+Gabel,+Tier%C3%A4rztin+f%C3%BCr+Augenheilkunde/data=!4m7!3m6!1s0x4108fe18535997b3:0x57d294f39c23521a!8m2!3d48.1186929!4d11.4965256!16s%2Fg%2F1hc1kyxyc!19sChIJs5dZUxj-CEERGlIjnPOU0lc?authuser=0&hl=en&rclk=1",munich.csv
Dr. med. vet. Eva Shirzadian,Gustav-Heinemann-Ring 88,munich,089 6377269,http://www.tierarzt-mobil-muenchen.de/,4.7,(30),https://www.google.com/maps/place/Dr.+med.+vet.+Eva+Shirzadian/data=!4m7!3m6!1s0x479de081325a8e07:0xba3b239da1c6e987!8m2!3d48.0847701!4d11.6387063!16s%2Fg%2F1hc86t3wq!19sChIJB45aMoHgnUcRh-nGoZ0jO7o?authuser=0&hl=en&rclk=1,munich.csv
Dr. med. vet. Peter Baumann,Würmtalstraße 64 A,munich,089 7144073,http://www.kleintierpraxis-muenchen.de/,4.8,(162),https://www.google.com/maps/place/Dr.+med.+vet.+Peter+Baumann/data=!4m7!3m6!1s0x479dd8f7f2f9c721:0x7b21607caa290241!8m2!3d48.1138988!4d11.4878551!16s%2Fg%2F1tr16k7d!19sChIJIcf58vfYnUcRQQIpqnxgIXs?authuser=0&hl=en&rclk=1,munich.csv
Dr. med.vet. Annabelle Culas,Immergrünstraße 14,munich,089 69989404,https://www.tierarztpraxis-culas.de/,4.8,(192),https://www.google.com/maps/place/Dr.+med.vet.+Annabelle+Culas/data=!4m7!3m6!1s0x479ddf0403a30ad7:0xa9266d5dee8ab45b!8m2!3d48.0995656!4d11.5789365!16s%2Fg%2F1vhq2plm!19sChIJ1wqjAwTfnUcRW7SK7l1tJqk?authuser=0&hl=en&rclk=1,munich.csv
Frontier Kleintierspezialisten,33 Parsdorfer Straße,munich,089 90429560,https://www.google.com/aclk?sa=L&ai=DChsSEwjygdv7n9mRAxWFmIMHHXPmMTAYACICCAEQABoCZWY&co=1&ase=2&gclid=CjwKCAiA3rPKBhBZEiwAhPNFQKxr5FTLd8rOcis_B0F37Q72OPnds2UFD6D4RVJUJwGulZg0gfgqYhoCz4IQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_1kD8a5HMIR8h7mQ2LZbuWceL_VTA&adurl&q&ctype=99&nis=6,4.8,(206),https://www.google.com/maps/place/Frontier+Kleintierspezialisten/data=!4m7!3m6!1s0x479e09fbcc0a1a77:0x56969ed0dc33c31b!8m2!3d48.12675!4d11.78833!16s%2Fg%2F11pttn7dqr!19sChIJdxoKzPsJnkcRG8Mz3NCellY?authuser=0&hl=en&rclk=1,munich.csv
Kleintierklinik der LMU München,Veterinärstraße 13,munich,089 21802650,https://www.med.vetmed.uni-muenchen.de/index.html,4.3,(904),https://www.google.com/maps/place/Kleintierklinik+der+LMU+M%C3%BCnchen/data=!4m7!3m6!1s0x479e7594609b695d:0x9270c591662cceb8!8m2!3d48.1525839!4d11.5877163!16s%2Fg%2F11b6d1lr68!19sChIJXWmbYJR1nkcRuM4sZpHFcJI?authuser=0&hl=en&rclk=1,munich.csv
"Klinik für Vögel, Kleinsäuger, Reptilien und Zierfische, LMU München",Sonnenstraße 18,munich,089 218076070,https://www.vogelklinik.vetmed.uni-muenchen.de/index.html,4.1,(240),"https://www.google.com/maps/place/Klinik+f%C3%BCr+V%C3%B6gel,+Kleins%C3%A4uger,+Reptilien+und+Zierfische,+LMU+M%C3%BCnchen/data=!4m7!3m6!1s0x479e7104ae9fdcf5:0xcb6cac293b26f318!8m2!3d48.2485859!4d11.5486814!16s%2Fg%2F1tdb37z4!19sChIJ9dyfrgRxnkcRGPMmOymsbMs?authuser=0&hl=en&rclk=1",munich.csv
Mobile Tierarztpraxis Isabel Vinh,Admiralbogen 11,munich,0177 6322789,http://www.nis-behandlung-fuer-tiere.de/,4.8,(73),https://www.google.com/maps/place/Mobile+Tierarztpraxis+Isabel+Vinh/data=!4m7!3m6!1s0x479e7475d92b6e97:0x330b86af85e0de8d!8m2!3d48.2088045!4d11.6108432!16s%2Fg%2F1q62bc_4n!19sChIJl24r2XV0nkcRjd7gha-GCzM?authuser=0&hl=en&rclk=1,munich.csv
"Pferdeklinik Aschheim Dr. Anja Kasparek, Dr. Martin Waselau",Gartenstraße 14,munich,089 99909820,https://www.pferdeklinik-aschheim.de/,4.6,(225),"https://www.google.com/maps/place/Pferdeklinik+Aschheim+Dr.+Anja+Kasparek,+Dr.+Martin+Waselau/data=!4m7!3m6!1s0x479e0b13a894845f:0x6e5a58c08b873f4!8m2!3d48.1789403!4d11.7070315!16s%2Fg%2F1hc1l88sv!19sChIJX4SUqBMLnkcR9HO4CIyl5QY?authuser=0&hl=en&rclk=1",munich.csv
SIRIUS® Behavior Vets Zentrum für Tiermedizinische Verhaltenstherapie,Birkenleiten 15,munich,089 68008383,https://verhaltenstherapie-tier.de/,5.0,(42),https://www.google.com/maps/place/SIRIUS%C2%AE+Behavior+Vets+Zentrum+f%C3%BCr+Tiermedizinische+Verhaltenstherapie/data=!4m7!3m6!1s0x479ddf0fa511b061:0xf8e14a648935389d!8m2!3d48.1093237!4d11.5701456!16s%2Fg%2F11y5v7kyk2!19sChIJYbARpQ_fnUcRnTg1iWRK4fg?authuser=0&hl=en&rclk=1,munich.csv
"Tierarzt München, Dr. med. vet. Klaus Sommer",Heiglhofstraße 1a,munich,089 71049070,http://www.tierarzt-sommer.de/,4.9,(134),"https://www.google.com/maps/place/Tierarzt+M%C3%BCnchen,+Dr.+med.+vet.+Klaus+Sommer/data=!4m7!3m6!1s0x479dd85a05738c23:0x35476834f7433155!8m2!3d48.1147867!4d11.479284!16s%2Fg%2F1wnbw_bt!19sChIJI4xzBVrYnUcRVTFD9zRoRzU?authuser=0&hl=en&rclk=1",munich.csv
Tierarztpraxis Bogenhausen Isabelle Heiss,Friedrich-Eckart-Straße 56 - 58,munich,089 95006877,http://www.tierarztpraxis-bogenhausen.de/,4.3,(188),https://www.google.com/maps/place/Tierarztpraxis+Bogenhausen+Isabelle+Heiss/data=!4m7!3m6!1s0x479e75412bee87b7:0x7d89d2882cfdc5d1!8m2!3d48.1457307!4d11.6402498!16s%2Fg%2F1trxj80n!19sChIJt4fuK0F1nkcR0cX9LIjSiX0?authuser=0&hl=en&rclk=1,munich.csv
Tierarztpraxis Christian Kießling,Donnersbergerstraße 17,munich,089 45474505,https://www.tierarzt-rotkreuzplatz.de/,4.6,(115),https://www.google.com/maps/place/Tierarztpraxis+Christian+Kie%C3%9Fling/data=!4m7!3m6!1s0x479e76174876ae11:0x96291af46fafb2ab!8m2!3d48.1501941!4d11.5333623!16s%2Fg%2F1ts3dm96!19sChIJEa52SBd2nkcRq7Kvb_QaKZY?authuser=0&hl=en&rclk=1,munich.csv
Tierarztpraxis Dogs-Doc,Seeweg 1,munich,08131 9986611,http://www.dogs-doc.de/,5.0,(202),https://www.google.com/maps/place/Tierarztpraxis+Dogs-Doc/data=!4m7!3m6!1s0x479e7bc7e96da169:0xda234d754f620e2a!8m2!3d48.2396434!4d11.4012299!16s%2Fg%2F11h5p7hw75!19sChIJaaFt6cd7nkcRKg5iT3VNI9o?authuser=0&hl=en&rclk=1,munich.csv
Tierärztliche Fachpraxis für Vögel & Exoten Dr. med. vet. Heike Reball,Inselkammerstraße 3,munich,089 61208805,https://vogeltierarzt-reball.de/,4.7,(243),https://www.google.com/maps/place/Tier%C3%A4rztliche+Fachpraxis+f%C3%BCr+V%C3%B6gel+%26+Exoten+Dr.+med.+vet.+Heike+Reball/data=!4m7!3m6!1s0x4108f8d3bc1b76e9:0x27752c186208ae41!8m2!3d48.0557062!4d11.6077247!16s%2Fg%2F1tgn8lwj!19sChIJ6XYbvNP4CEERQa4IYhgsdSc?authuser=0&hl=en&rclk=1,munich.csv
Tierärztliche Gemeinschaftspraxis Dr. F. Fiederling und Dr. T. Ludwig,Josef-Retzer-Straße 44,munich,089 82088787,https://www.pasinger-tierarztpraxis.de/,4.3,(61),https://www.google.com/maps/place/Tier%C3%A4rztliche+Gemeinschaftspraxis+Dr.+F.+Fiederling+und+Dr.+T.+Ludwig/data=!4m7!3m6!1s0x479dd927cc8cd0c9:0x6126b3cecd0cb1a5!8m2!3d48.1445199!4d11.4605096!16s%2Fg%2F11j7z4j1dt!19sChIJydCMzCfZnUcRpbEMzc6zJmE?authuser=0&hl=en&rclk=1,munich.csv
Tierärztliches Augenzentrum München – Dr. Jens Fritsche & Kollegen,Kreuzhofstraße 10,munich,089 159094400,http://www.tier-augenarzt.de/,4.9,(122),https://www.google.com/maps/place/Tier%C3%A4rztliches+Augenzentrum+M%C3%BCnchen+%E2%80%93+Dr.+Jens+Fritsche+%26+Kollegen/data=!4m7!3m6!1s0x479dd91e12bd3bb7:0xb3f7b87093d99bd0!8m2!3d48.1004575!4d11.5009318!16s%2Fg%2F1vg6sqph!19sChIJtzu9Eh7ZnUcR0JvZk3C497M?authuser=0&hl=en&rclk=1,munich.csv
Veterinary clinic for horses Wolfesing,Wolfesing 12,munich,08106 20966,http://www.pferdeklinikwolfesing.de/,4.8,(230),https://www.google.com/maps/place/Veterinary+clinic+for+horses+Wolfesing/data=!4m7!3m6!1s0x479e081fb0aada81:0x86a1699a2226d316!8m2!3d48.1099835!4d11.8303771!16s%2Fg%2F1x5qrs67!19sChIJgdqqsB8InkcRFtMmIpppoYY?authuser=0&hl=en&rclk=1,munich.csv
Veterinary practice Dr.med.vet. Steffen Hoffmann,Floriansmühlstraße 19,munich,089 32211460,http://www.tierarzt-dr-hoffmann.de/,4.3,(123),https://www.google.com/maps/place/Veterinary+practice+Dr.med.vet.+Steffen+Hoffmann/data=!4m7!3m6!1s0x479e74605fc1b399:0x7be0fc61cfe750cb!8m2!3d48.1918328!4d11.6206822!16s%2Fg%2F1th7lw_x!19sChIJmbPBX2B0nkcRy1Dnz2H84Hs?authuser=0&hl=en&rclk=1,munich.csv
online-vet.net,,munich,0900 1 838638,https://www.online-vet.net/,5.0,(8),https://www.google.com/maps/place/online-vet.net/data=!4m7!3m6!1s0x479e7529e94c10ff:0xa6f456850cfb97!8m2!3d51.175807!4d10.4541194!16s%2Fg%2F11r9kzy659!19sChIJ_xBM6Sl1nkcRl_sMhVb0pgA?authuser=0&hl=en&rclk=1,munich.csv
